統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-06,6700900,台南市六甲區,3,-34,-19,-15,-4,-3,-1,1,2,0,-2,-6,5,5,-4,0,-3,0,9,0,0,0,-7,-8,2,4,-1,-3,4,-1,3,0,-6,4,-5,-6,-3,-1,0,6,4,-3,-5,-6,1,7,4,-3,-6,3,3,-4,0,-2,0,4,-9,-8,7,2,-3,6,-4,-7,-3,-1,-2,-13,9,8,1,7,-8,-6,0,4,9,3,-8,-3,-2,6,12,-4,-3,-1,-6,4,2,4,-1,-5,5,-4,-9,1,7,1,0,2,-17,-2,14,-6,-9,8,6,-1,0,4,6,-4,-1,0,4,-2,-7,1,4,-1,3,-1,-5,0,4,6,1,-6,-3,-2,3,1,1,-1,1,1,-2,-2,1,2,-2,-2,4,5,-2,0,-4,-2,2,3,-5,-5,5,1,2,0,-3,0,-6,4,3,2,-1,-3,1,-3,-1,6,-5,-3,3,-2,-1,4,5,2,-4,0,2,-3,0,2,1,-2,0,0,-1,1,-1,1,0,-1,1,1,0,-1,0,1,0,0,0,0,0,0,0,0
2015-06,6701000,台南市官田區,22,47,23,24,2,3,-5,-1,5,-1,-3,5,3,-7,-2,2,3,1,0,-3,-7,3,3,0,2,2,2,-5,1,8,5,-4,-4,-3,-3,10,2,-4,-3,5,5,-4,4,7,-3,-5,-5,7,4,-1,6,-7,-7,-2,1,2,1,-1,-2,1,7,3,-2,-7,-7,8,4,1,-2,-2,2,-5,4,-2,6,-1,-4,4,5,1,-6,5,1,-8,-3,9,1,1,6,-3,-6,0,0,3,5,-4,-9,-3,4,4,3,-3,2,7,2,0,4,1,-9,5,4,0,-8,-9,3,5,3,-2,7,8,-4,-5,6,4,0,-2,-3,2,12,4,-2,-8,-3,6,2,-2,0,1,1,1,0,4,0,2,0,-3,-5,-10,2,14,1,-6,3,2,-2,-2,-2,0,4,3,-8,-4,4,1,-1,-1,-4,-2,3,2,-4,-5,5,5,-2,0,-1,2,-3,-4,-1,3,2,-1,-3,0,4,0,-1,1,1,-1,0,0,0,-1,-1,0,1,-1,0,1,0,0,0,0
2015-06,6701100,台南市大內區,-6,-31,-12,-19,-1,-3,0,3,-1,-3,0,1,0,1,1,-4,-1,1,-1,0,1,-1,-2,0,2,1,1,-2,-6,1,3,2,1,-4,-1,-1,0,1,-2,-1,0,-1,2,1,-4,-2,4,5,0,-5,-3,2,2,0,3,2,-6,-3,6,1,-1,3,0,-1,-5,-4,-2,1,5,-3,-5,4,-2,-9,4,4,-4,-1,-1,2,4,-5,1,-1,-5,4,7,-4,-5,4,-1,-6,0,-1,2,2,0,2,-3,-1,-3,-1,3,-3,-5,-4,5,4,-7,4,4,-2,2,2,0,-2,-5,-1,1,-1,5,4,-1,1,-3,-3,4,-1,1,-2,-9,3,7,-2,1,1,0,-2,-1,2,3,3,-2,2,1,-7,-2,2,-1,1,1,-1,3,-2,-2,3,-1,0,-1,1,-1,-2,4,-3,0,2,-4,4,2,-1,1,-2,-1,0,0,1,2,-5,-2,5,2,0,0,-2,0,2,0,-1,0,2,-1,0,1,0,0,0,0,-2,0,2,0,-1,0,0,0,1
2015-06,6701200,台南市佳里區,25,9,0,9,-4,-7,5,11,-11,-6,7,4,8,0,-10,-1,10,-3,-15,-8,15,9,-9,4,1,0,3,-3,-10,-2,8,-8,-15,2,0,0,-2,9,-4,-6,-3,10,0,-14,-15,3,0,-14,9,12,-1,-2,0,-3,-2,8,3,1,-5,-1,0,-12,5,7,-9,-10,19,-1,-6,-12,6,14,-7,-9,-7,2,9,0,-7,-12,5,11,11,5,-13,0,7,5,5,2,-10,4,4,-3,-2,-5,-2,-9,-7,10,13,3,-9,-6,2,-7,1,5,-5,10,-5,-3,3,-17,16,21,-2,-13,-5,1,5,-9,-2,30,-2,-8,-6,-14,6,27,12,-21,-5,20,7,3,4,-5,-12,6,14,4,-4,4,4,-9,-6,1,2,-4,3,7,-2,7,-3,-6,-1,-3,1,-6,4,2,-2,1,3,4,-9,-2,13,5,-7,-6,1,0,-1,6,5,-3,2,3,-5,1,4,3,1,-9,2,5,1,-3,-1,2,0,0,1,-2,0,2,0,0,0,-1,0,1,0,0
2015-06,6701300,台南市學甲區,11,16,13,3,0,4,3,-8,0,3,-2,2,-1,0,2,-1,-1,2,-2,-6,3,5,3,0,-12,2,9,-9,-2,5,5,0,-3,-5,4,17,3,-8,-10,0,9,-6,-9,10,8,-9,0,3,-3,1,0,6,-8,-15,-2,12,5,-11,3,5,-6,-6,4,-3,-6,5,0,-2,6,-4,-10,-4,0,3,13,3,-5,8,2,1,-8,1,12,-4,-6,6,2,-1,2,0,-4,-7,-2,6,2,-3,0,8,-6,-5,-9,3,8,-1,6,3,0,-13,-7,4,-5,-7,-3,15,20,-4,0,1,-10,-5,3,7,7,-3,5,-5,-11,3,8,1,3,1,1,5,-1,-2,1,2,-1,3,-3,-3,8,4,0,-10,-4,-1,-1,0,5,1,-1,4,0,-4,0,4,-1,-7,3,4,0,2,-5,-4,1,-3,0,2,3,1,0,1,1,3,-1,1,1,1,0,-1,-2,-2,3,1,-1,0,-1,0,1,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0
2015-06,6701400,台南市西港區,14,4,10,-6,-1,-5,1,8,7,4,-1,-4,1,-3,-1,0,-6,-1,5,-2,-4,1,6,1,-5,-1,1,-3,-4,1,6,-2,2,-7,-10,6,8,-6,-9,1,-6,11,4,-10,8,3,-6,-4,2,-2,4,6,-7,4,1,0,6,4,-7,-7,1,2,-3,0,6,-9,-8,9,5,-1,3,-11,2,7,-8,9,6,0,-3,-6,5,-3,6,3,-6,2,3,4,-1,-11,6,2,-9,-4,1,4,-3,-4,-1,-2,-1,4,-1,5,-1,-2,2,-6,-5,2,11,-4,-9,10,-3,-5,17,2,-15,0,12,4,-4,-5,-2,2,2,5,3,-4,6,-2,1,11,0,1,-4,-11,1,9,1,0,4,-1,-2,-3,-2,1,2,-3,2,4,-2,-1,-2,1,0,-5,-1,0,5,2,-2,3,1,-1,-4,-2,4,2,0,-4,-1,2,-3,1,1,0,0,-4,1,6,0,-2,1,0,0,0,0,1,0,-3,0,0,0,2,0,-1,0,0,0,0,0,0,0,-1
2015-06,6701500,台南市七股區,-8,-52,-31,-21,-6,-2,1,2,-8,1,4,-5,-2,7,2,-5,0,0,0,-3,-2,3,6,5,-3,-5,-2,4,2,-2,-5,-3,-3,-2,0,-3,-10,-1,4,1,0,3,0,-2,1,-5,-4,-1,7,10,-5,-2,0,-2,6,-3,-1,-5,2,9,-2,-4,-5,13,0,-10,-6,-1,2,0,-8,-5,2,-1,4,8,-12,-8,13,1,-6,0,9,7,-4,-7,0,3,2,5,-2,-5,-2,0,3,-2,-4,0,-4,2,9,-1,-14,-2,-5,-1,3,2,6,-3,5,4,-4,-7,2,3,2,-2,-4,-10,9,8,-5,2,3,1,-5,5,5,-2,-2,-5,7,4,-2,-2,2,-9,-1,10,-2,2,3,-5,-5,-2,2,1,-3,-2,-3,4,4,-13,-6,9,8,-5,-3,3,-1,-3,3,3,-6,-7,5,11,1,-4,-9,-2,9,1,-3,0,-2,-1,4,3,-4,-3,2,1,-1,3,2,1,0,-2,0,0,-1,-1,-1,1,1,1,1,1,-1,0,0,0,0,-1
2015-06,6701600,台南市將軍區,-2,-17,-5,-12,2,0,-3,1,1,0,-4,-1,2,2,-1,3,0,-4,4,-1,-4,-1,-2,2,0,0,0,0,-1,-3,0,0,0,-2,-2,4,9,-3,-8,-2,2,4,-2,0,6,-3,-5,1,3,-5,-1,7,-14,-8,16,11,-3,-5,2,-1,-5,8,-5,-11,2,0,-3,-3,7,1,-3,7,1,-1,-9,-9,1,0,0,5,8,-1,-4,-1,0,-3,1,1,1,5,2,-1,-2,-5,3,-5,-11,3,-3,-1,9,-1,-5,-1,5,4,-2,1,-1,1,1,-5,1,-2,-5,-4,7,13,-7,-5,-2,2,7,1,5,5,-19,-3,13,-1,-3,-1,8,7,2,1,3,-6,-6,4,4,0,-2,-4,0,0,3,0,-4,-1,-2,1,-2,-5,6,5,-6,5,4,-4,2,-5,-3,0,2,0,2,1,-3,0,0,0,3,0,-4,-1,5,3,2,-1,-2,-2,2,-1,-1,0,-1,-1,1,3,0,-1,-1,-2,1,3,0,0,0,0,0,0,0,-1,0,1
2015-06,6701700,台南市北門區,-1,-3,0,-3,0,0,1,2,-5,-2,3,0,2,0,-2,0,1,-3,1,1,-3,1,2,-1,3,0,-1,-1,1,-3,-1,4,1,-6,0,4,2,-4,-2,1,2,5,-4,-4,5,2,-4,0,-2,-1,6,-3,-7,5,6,-4,3,7,-1,-2,1,1,-3,-4,-1,1,0,1,-1,-4,0,3,-1,4,2,0,-4,-7,5,4,-5,-1,7,-1,-2,-4,-3,4,4,5,-1,0,-9,-4,6,-2,-6,-2,7,3,-2,3,0,1,-11,3,8,-7,-4,-6,-2,3,7,1,-4,-1,2,8,-6,-2,7,0,-1,-13,-8,13,6,-5,3,2,-2,1,5,3,-2,1,-3,-3,2,1,2,1,-1,-2,1,-2,-4,0,1,-3,3,4,-3,-5,-4,0,3,5,0,1,0,1,4,-3,0,2,0,-1,-4,-2,5,4,-1,-3,1,3,0,0,-1,0,0,-1,0,1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,6701800,台南市新化區,3,26,18,8,6,5,3,-2,-9,-1,-2,3,3,-5,4,1,-4,0,2,-2,-3,10,2,-12,2,7,2,-4,0,6,0,-3,-8,-5,6,2,12,6,-18,-14,9,6,-9,-2,-6,10,8,1,-6,-10,8,8,-7,-8,7,1,8,-12,-2,6,-5,7,1,-4,5,-11,-18,12,9,-5,-18,-2,3,-5,9,-1,-8,3,17,-2,-7,4,1,-6,13,9,-10,-8,6,5,5,2,-1,7,-8,-5,5,5,6,-7,-12,-8,10,16,-11,-7,1,3,5,-1,-3,9,5,-13,2,7,-2,-10,-5,3,3,-7,9,17,0,7,-5,-2,3,-7,4,6,-1,0,-13,1,7,2,13,5,-3,-1,-3,-2,1,1,3,-6,-3,2,3,4,-2,-1,-3,4,-2,-2,2,-6,3,4,3,1,-3,1,5,-7,-2,7,-1,1,0,-8,-1,11,-2,-10,-2,7,2,-4,-1,2,0,0,0,0,1,-1,-1,0,-1,-1,2,0,0,1,0,0,0,-1,0,1,0,0
2015-06,6701900,台南市善化區,68,51,23,28,-8,0,9,2,-2,-9,-8,10,9,-3,-5,0,0,-2,4,-6,0,1,-16,5,15,-6,2,7,-17,1,7,-8,2,19,4,-8,0,1,-2,-6,-11,2,7,7,-2,-11,2,0,-6,9,-3,3,7,-17,5,12,-3,-22,14,21,-11,-5,8,4,-23,-9,13,-3,-4,3,4,0,9,-6,6,9,-17,-2,13,8,-3,-1,-4,5,23,-3,-9,17,-3,-8,-1,8,11,-6,-2,-2,2,2,4,-4,-18,-7,-2,9,7,2,1,10,11,-16,-8,10,-1,2,7,-6,-1,6,-5,-3,7,-8,-7,3,12,9,-12,-12,13,16,-5,-2,2,-3,6,3,-9,-1,9,2,0,2,0,10,-5,-14,0,4,-4,-3,2,0,4,4,0,-1,-1,-1,-4,-10,2,10,0,1,-3,0,4,-1,0,4,0,4,-3,-2,3,-5,0,-3,1,0,1,1,0,-1,-5,4,4,-2,-1,1,1,2,-1,1,1,0,0,0,0,-1,0,1,0,0,0,0
2015-06,6702000,台南市新市區,7,-21,-16,-5,-13,-6,-3,6,6,-9,2,5,4,5,-13,-10,18,5,-5,2,-2,1,-5,-1,3,-6,2,1,3,6,2,2,-6,-4,-6,4,12,-9,-9,-3,1,5,-3,1,-1,-8,-2,9,6,-13,3,7,-10,-2,3,3,0,-5,3,8,-4,-1,-3,-7,-1,-4,-2,3,-2,-14,-10,20,4,-18,-3,22,-1,-15,15,9,-4,-4,-2,-1,-2,9,5,-4,9,2,-11,-14,8,14,-2,-5,-8,-1,4,-6,-6,1,9,-3,-4,13,3,-5,-11,8,1,-6,6,4,-4,-5,-6,1,13,-3,-6,4,0,0,12,-2,-12,1,8,15,-4,-9,2,1,1,0,-4,-5,3,7,3,6,-1,-7,-1,-6,0,7,0,4,-3,-1,2,-5,5,2,-5,2,-1,0,5,1,-3,-2,0,-2,-1,2,1,3,-4,1,5,-4,2,-1,1,-3,-3,1,1,1,-3,1,1,0,2,-1,0,1,-1,0,1,-2,0,2,0,-1,0,0,0,0,0,0,0,0
2015-06,6702100,台南市安定區,20,39,31,8,3,4,2,-11,-3,0,-1,9,4,4,0,-7,-2,1,5,0,-6,-1,3,-7,-3,8,2,-6,0,-1,2,-4,-9,2,10,3,0,0,5,2,-1,-3,-2,-4,-2,5,-9,-1,-1,2,7,0,0,-6,-4,0,1,-15,2,10,10,0,-5,7,-2,-1,6,-7,-10,6,-2,1,3,3,4,-7,-3,2,-4,-5,4,5,13,4,-5,3,1,-5,-2,9,5,-3,4,-2,-13,4,5,-8,1,7,-14,-1,10,-4,0,1,-19,1,30,6,-16,3,15,-3,-9,3,-4,-2,3,10,-3,-11,12,-4,0,15,-3,-10,3,11,-11,1,24,2,-3,3,-6,-7,13,7,-10,-3,5,-8,-5,2,0,0,3,6,-6,1,5,-6,1,1,-8,0,8,-2,-1,-1,4,5,-1,-8,-5,7,2,0,2,1,1,-3,-2,-3,-2,-2,4,2,1,2,-2,-2,-1,0,3,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,6702200,台南市山上區,-2,-6,-7,1,-1,3,-3,0,1,-4,0,3,2,-1,-1,-2,-1,3,1,-2,0,2,0,-2,0,1,0,0,-2,-4,-3,2,3,0,1,4,-1,-3,-1,-1,1,-1,-1,5,-2,-5,4,0,-4,0,3,2,-1,4,-2,-4,2,1,1,2,1,-6,0,2,-2,-4,-3,5,2,0,1,-3,-3,2,1,-5,-5,3,5,-1,2,1,0,-9,-2,10,2,0,1,-5,-3,1,-3,5,0,-2,-2,1,5,-1,-1,1,1,-3,-4,0,3,4,0,-3,-1,1,-1,0,1,1,5,-1,0,-3,-3,2,1,0,-4,3,6,-1,1,2,-2,-1,-1,2,-1,-3,2,3,1,-2,-2,1,4,-2,-4,1,3,0,-3,-2,-1,5,1,-3,2,0,-1,-1,-6,3,0,-2,3,-1,-3,0,4,0,-1,1,1,1,-1,-1,0,-2,-3,4,4,0,0,-1,-2,1,1,0,1,0,0,-1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
2015-06,6702300,台南市玉井區,-3,-31,-13,-18,-6,-3,4,3,-3,1,-1,0,2,0,-5,-2,5,3,0,-3,-2,1,1,0,2,1,-3,-3,-10,1,10,3,-2,-5,-5,-1,7,5,-5,1,2,-8,1,2,-4,0,0,-3,-1,-1,2,4,0,-4,-11,-2,12,5,0,-1,-1,-6,-3,-7,-4,5,3,4,3,2,3,-3,-2,-2,-10,1,3,-8,3,7,1,0,1,-2,1,6,-4,-2,0,-3,1,1,5,3,-2,-5,1,3,-8,-3,-5,-6,4,1,9,3,-4,-2,-2,-1,1,5,1,-7,-3,3,-1,2,5,-9,-3,13,8,-11,-2,8,-1,0,-3,-1,2,0,3,5,-5,-5,8,1,-7,-4,2,9,5,-5,-9,0,2,0,1,-6,3,6,-4,1,-1,-3,0,3,5,-3,-2,2,-1,-1,1,-3,-4,2,2,-1,1,0,0,1,-1,1,0,-1,2,-1,-3,-3,1,4,1,0,-1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06,6702400,台南市楠西區,5,-14,-3,-11,-2,-1,2,-1,-3,0,2,0,-1,0,3,-2,-2,-1,0,-2,1,0,0,2,2,-1,-3,0,1,2,-1,-5,-1,3,4,0,-1,-8,-6,7,4,-1,3,-3,-5,4,5,-2,-4,-3,0,1,-1,0,0,5,-1,-3,-3,1,4,-1,-4,-5,5,2,-4,-10,4,3,-2,4,1,-6,1,1,-2,0,2,1,3,1,-2,2,-3,2,-1,-3,2,2,-5,-4,1,1,6,2,-8,-1,1,4,-1,-6,-1,2,4,2,-3,-2,-6,-2,6,8,0,0,4,-5,-4,4,1,-2,5,-3,-8,3,1,3,5,-5,1,4,0,-7,-4,7,5,-2,0,-2,0,0,-2,4,1,-1,1,-5,-4,5,2,0,2,0,0,-1,-4,-2,3,2,-4,2,4,-1,-3,3,4,-6,0,6,0,-4,0,2,-3,-1,3,2,-1,-2,0,2,0,-1,1,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-06,6702500,台南市南化區,3,-5,-5,0,1,-1,1,-1,-2,0,1,2,-1,-3,1,1,0,-3,-1,3,-1,1,-2,-1,4,0,-2,2,2,-2,0,1,0,-3,-2,0,-2,1,1,-1,-1,0,0,-2,4,-2,-1,1,-5,2,1,0,1,-2,2,2,-4,-4,-1,6,3,-3,0,-2,1,7,-5,-3,3,0,2,-4,-3,4,0,1,0,0,-1,-2,-5,1,4,0,4,1,-3,-1,-1,1,-1,-1,4,-2,-4,5,2,-1,-1,1,-5,-3,8,4,-3,-6,-1,7,0,-1,-1,-2,2,1,-5,-2,0,4,5,0,-2,-6,2,5,-3,-3,-1,0,3,-1,-4,-3,2,2,4,6,3,-3,-2,1,1,1,-2,3,-1,-1,0,-1,0,0,1,-2,1,-3,-2,3,2,-2,-5,-1,5,2,1,3,-1,-3,1,2,-1,1,-1,-2,-1,1,0,-3,1,1,2,2,-1,-4,-2,4,2,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,6702600,台南市左鎮區,1,-6,-1,-5,0,-1,-1,0,-1,1,-1,0,0,-3,3,2,-2,1,1,-3,1,1,-3,0,3,-2,0,3,0,0,-2,0,-4,0,4,0,-1,2,0,0,0,-2,-1,2,0,-2,2,1,-2,-1,2,1,0,-1,0,0,-3,1,2,-2,0,-4,0,5,-1,-1,2,1,1,-2,-3,0,-2,-3,4,4,-1,0,-2,-1,-1,-2,1,1,2,0,-2,1,3,-1,-1,-3,-4,1,4,1,-1,2,-2,0,1,-1,0,0,0,-1,-1,1,4,-1,0,-1,0,0,-2,-2,2,2,-2,1,1,1,-2,0,3,-1,-2,-1,1,0,0,0,1,2,0,1,0,-4,0,3,0,-1,1,1,-5,-2,4,0,0,0,-2,-2,2,2,0,2,1,0,-2,-3,3,2,0,-1,-2,-1,-1,-3,2,4,0,-1,-1,1,0,-1,1,0,-1,0,1,1,0,1,0,-2,0,2,0,0,-1,-1,1,0,0,1,0,-1,0,1,0,0,0,0,0,0
2015-06,6702700,台南市仁德區,26,135,51,84,-11,0,19,4,-28,-2,17,6,12,5,-10,-7,-3,4,10,4,-12,7,3,-13,8,11,-10,-8,-1,11,11,1,0,3,5,11,21,18,-12,-12,-6,7,13,-15,-19,7,4,-7,11,0,5,2,-14,-10,4,11,3,-5,1,9,10,-9,-15,-12,-10,7,3,-4,-21,8,7,-12,6,13,-12,-7,18,15,3,4,-3,-19,6,20,7,-23,1,24,14,-4,-11,11,14,0,2,-17,-2,30,-16,-14,15,-6,-7,24,8,-20,-2,9,-4,-18,1,14,-12,-1,13,-4,1,15,11,-11,-5,5,4,7,-21,-6,10,-11,13,22,-9,-15,3,19,7,-7,-5,-2,0,13,11,5,0,-5,-1,2,2,3,-1,-10,7,8,-5,-5,-5,4,2,-2,2,1,2,-1,0,-3,5,5,-3,4,4,-1,-5,1,-4,-2,4,-2,-5,3,0,2,-2,-3,2,0,0,1,-2,-3,0,3,-1,0,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0
2015-06,6702800,台南市歸仁區,28,60,25,35,-7,-7,18,22,-2,-5,5,6,3,4,-2,-12,2,7,0,-5,-8,6,-5,-1,13,2,-12,-17,-8,15,12,-3,-13,-7,-4,-3,1,8,3,-20,-4,11,-10,-24,2,19,4,5,5,-12,-16,14,7,3,-7,-1,6,-16,-2,23,12,-17,-8,-5,5,11,0,6,1,-17,-6,-3,2,2,6,3,-3,25,3,-18,-8,7,15,7,-1,-17,-14,12,14,10,9,-15,-15,-3,11,-8,-26,2,22,-13,-5,26,10,-2,-7,-8,-9,8,12,7,7,-8,-11,-9,3,8,2,4,-6,0,5,3,2,3,-2,3,-12,-6,12,20,6,-16,0,3,18,14,-10,1,4,-9,0,13,8,-2,-11,-5,2,0,1,3,7,4,-6,-5,2,7,-3,-5,5,-6,-6,3,0,-5,3,8,3,-1,-4,-2,3,4,-6,0,9,0,-1,0,1,2,-3,-3,0,-2,-1,1,0,4,3,-2,0,1,0,-1,0,1,-1,-1,0,1,0,0,1,0,0,0
2015-06,6702900,台南市關廟區,19,10,3,7,-6,-5,4,-3,-4,7,4,3,-3,0,-3,-4,8,-1,-3,4,2,-9,-5,5,-1,2,-5,-5,6,-2,-1,-5,-1,7,1,5,-3,-11,2,5,4,2,1,2,6,7,-4,-13,1,7,-8,-2,10,0,-13,7,10,-1,-8,6,12,-5,-5,-13,2,15,-10,-10,-14,-7,14,5,-2,12,4,-8,5,-2,-1,8,-3,0,2,-11,-3,10,5,6,9,-5,-8,6,-1,-5,0,-7,2,6,-4,2,3,3,-5,-2,4,-7,7,7,-3,5,-4,-9,0,-4,0,-5,3,13,-6,-12,8,4,1,-2,-3,0,-7,7,9,0,-5,-3,3,0,-2,8,4,-8,3,10,3,-2,4,0,-13,4,-2,-8,13,7,-5,-6,-3,-4,2,-7,-3,15,1,0,0,-2,-3,-5,6,-1,-2,7,0,-6,3,5,-2,-3,4,1,-7,-1,6,2,0,-2,-2,4,-3,1,-1,-3,3,-2,1,2,-1,1,-2,0,1,0,0,0,0,0,0,0,0,0
2015-06,6703000,台南市龍崎區,-1,-12,-7,-5,-2,2,0,0,-1,1,2,-3,1,2,-2,1,2,-1,-2,1,2,-1,-1,1,1,-1,0,0,0,0,-2,-1,-1,2,3,0,0,0,0,0,1,-2,-5,-1,5,2,-3,-1,-1,-1,1,2,0,0,0,-2,1,-1,2,1,-2,-5,-1,6,2,-3,-2,0,1,-1,0,3,0,-2,-5,0,5,0,0,-1,-2,1,3,2,0,0,-3,-2,-2,1,3,-3,-2,-2,-1,1,-1,1,4,0,-1,-2,-3,2,3,-3,-2,3,1,-5,-2,1,1,3,-1,-4,0,4,0,-1,-2,1,4,-3,-1,0,1,4,0,0,-1,-2,-1,3,2,0,1,-1,-4,0,0,1,4,0,-4,-1,4,0,-1,1,-2,-1,-1,-2,3,1,-5,-3,2,-1,0,2,2,3,-2,-3,1,0,-1,0,2,-2,-2,3,0,0,-1,-1,1,2,-1,0,0,-1,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,6703100,台南市永康區,27,73,1,72,-13,4,22,5,-31,-46,-2,59,34,28,-27,-43,10,-6,4,10,7,20,-13,-40,0,4,-11,9,-9,10,10,-25,-22,-21,22,13,-15,0,-20,-13,12,5,2,-8,-5,-48,-3,23,-9,5,12,-3,-3,32,-2,-14,-22,-3,2,35,51,-6,-44,-34,-4,-7,17,-8,-44,-29,4,-17,5,19,-33,20,32,0,31,24,-34,-34,12,35,5,0,17,-25,23,22,-16,8,27,-11,-37,-24,-19,11,6,1,-11,-24,21,42,3,-1,-24,-19,10,8,23,12,-24,10,6,1,5,26,7,-13,-24,6,24,4,23,-2,-34,6,29,36,-4,-9,28,34,-4,13,2,-14,7,9,15,11,0,-6,-2,-18,-14,7,6,9,-3,-14,12,3,6,2,1,0,1,-6,-6,17,1,-1,-4,-5,-1,5,3,6,-5,-5,1,-2,-3,5,-6,0,1,-2,4,4,-2,2,3,1,0,-2,-5,-1,7,3,-1,-2,-1,-1,1,0,0,-1,0,1,0,0,0,0
2015-06,6703200,台南市東區,-110,-448,-220,-228,3,10,3,-5,2,-14,-12,4,17,23,-50,10,21,-36,-29,26,25,-11,-6,-12,-22,3,-15,-3,14,-13,-40,-23,-7,-31,-33,-11,-14,1,-32,-24,6,-4,-6,-10,-5,16,0,-26,-5,12,15,-8,8,-18,-3,13,-6,-4,1,-8,22,35,-64,-33,24,-31,-22,11,-3,-18,4,-28,-6,11,-1,5,-27,-33,39,11,-19,-4,5,0,-15,-6,22,-2,-13,-8,3,18,8,-16,-28,-18,1,-9,-16,-31,-18,23,41,8,-5,-19,-8,-5,8,-9,-12,25,-13,-4,21,-3,-12,-2,7,3,4,12,-1,-11,14,15,-29,-9,15,19,12,-26,5,37,1,0,-7,1,18,5,-4,8,17,2,-3,-21,-3,7,-1,-4,7,8,-4,-13,6,14,-5,8,-2,-15,-4,10,-7,6,7,-2,6,3,-6,-11,4,-3,-11,-2,-1,10,-1,-1,3,1,-5,-1,4,2,-2,-4,2,0,-3,1,2,-1,-2,-2,1,3,1,-1,0,-1,0,0,-1,0,0,0
